ID,Gender,Status,Children,Est_Income,Age,MARITAL STATUS,BUYER CATEGORY,LTV,DEMOGRAPHIC CLUSTER,ONLINE BEHAVIOR CLUSTER,BUYING BEHAVIOR CLUSTER,Retailer country,Retailer type,Product line,Product type,Product,Year,Quarter,Gross margin,State
1360,F,S,0,93454.3,48.533333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q3 2021,0.47786745,
1361,M,M,0,5745.0,15.38,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
1362,F,S,0,83287.0,60.0,U,Product Viewer,HIGH VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
1363,F,S,0,92564.1,49.133333,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
1365,M,S,0,70000.0,48.0,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
1367,F,M,2,48322.5,49.333333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
1369,M,S,2,78373.5,35.346667,S,Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,BUYER,ONLINE HIGH VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
1370,F,M,2,81913.8,49.66,M,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51729686,
1373,F,S,0,919.93,38.26,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
1374,F,M,2,69486.8,30.946667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.7680462,
1487,M,M,0,69168.4,62.426667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51729686,
1523,F,S,1,49072.0,62.0,M,Product Viewer,MEDIUM VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
1524,F,M,0,27371.8,41.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51729686,
1528,M,M,0,71472.9,41.913333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.7680462,
1697,F,S,2,76231.9,63.806667,U,Product Viewer,HIGH VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q3 2021,0.44535634,
1702,M,M,1,64792.3,52.146667,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
1705,F,S,0,93322.1,40.313333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
1710,M,M,1,63437.3,63.653333,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,ONLINE HIGH VALUE OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
1714,M,M,2,49910.7,51.52,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
1716,M,M,0,76161.4,44.573333,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Netherlands,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
2033,M,S,2,72084.7,55.64,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
2034,F,S,0,42760.5,52.0,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
2035,F,S,1,49072.0,42.0,M,Product Viewer,HIGH VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
2036,F,M,0,27371.8,43.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
2040,M,M,1,71472.9,41.913333,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
2041,F,M,0,95405.7,55.0,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Netherlands,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.7680462,
2216,F,M,2,38215.9,30.886667,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
2217,F,M,1,13829.4,21.0,U,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
2218,F,M,2,49745.3,47.966667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q3 2021,0.44535634,
2220,F,M,2,88427.0,13.86,U,Visitor,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
2221,F,M,2,98003.7,26.273333,M,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
2222,M,S,0,89142.7,53.693333,U,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q3 2021,0.47786745,
2223,F,S,0,74530.8,63.086667,M,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
2225,F,S,0,38000.0,24.0,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
2230,F,M,2,76289.2,48.206667,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
2232,M,M,1,66931.9,63.933333,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
2233,M,M,2,9309.57,25.44,U,Product Viewer,HIGH VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72575906,
2234,F,M,1,32962.6,23.0,U,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51219512,
2235,F,S,0,42000.0,24.0,U,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Sweden,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
2554,M,M,1,71472.9,41.913333,M,Product Viewer,LOW VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
2555,F,M,0,95405.7,62.0,M,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
2556,F,S,0,95786.8,41.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
2558,M,S,0,90321.6,55.113333,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
2559,M,S,0,90478.6,54.553333,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
2560,F,M,2,56187.0,43.0,U,Visitor,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
2563,F,S,1,35000.0,24.393333,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
2565,M,M,0,9780.66,24.546667,U,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
2569,M,M,2,53010.8,18.84,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
2570,M,M,0,75004.5,64.8,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51729686,
2573,M,M,0,19749.3,60.366667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
2574,M,S,1,57626.9,43.906667,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Sweden,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.77047619,
2715,F,M,2,69133.9,26.833333,M,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
2717,F,M,2,84948.0,29.446667,M,Buyer,LOW VALUE,HIGH INCOME FAMILY,BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q3 2021,0.44535634,
2718,F,M,2,30998.8,40.96,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
2720,M,S,0,15924.2,14.46,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
2724,M,M,2,21416.5,35.653333,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
2728,M,M,2,78554.2,16.7,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
2729,F,M,2,38215.9,30.886667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
2730,F,M,1,14085.5,19.0,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.50698439,
2731,F,M,2,49745.3,47.966667,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
2733,F,M,2,88427.0,13.86,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Denmark,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.7655642,
3545,F,S,0,42760.5,61.0,M,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
3546,F,S,1,49072.0,55.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
3547,F,M,0,27371.8,52.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q3 2021,0.44535634,
3550,M,M,1,71472.9,41.913333,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
3551,M,M,0,95405.7,46.506667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
3552,M,S,0,95786.8,57.553333,M,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q3 2021,0.47786745,
3554,M,S,0,90321.6,55.113333,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
3555,M,S,1,90478.6,54.553333,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
3556,F,M,2,56187.0,43.0,M,Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
3559,F,S,1,35089.0,24.393333,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
3565,M,M,2,53010.8,18.84,U,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
3566,M,M,1,75004.5,64.8,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
3569,M,M,0,19749.3,60.366667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.51729686,
3570,M,S,1,57626.9,43.906667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
3571,M,S,0,20078.0,32.846667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Finland,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.76959327,
3728,M,M,2,59613.1,34.32,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,France,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72868217,
3822,F,S,1,17540.7,62.786667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
3823,F,M,0,83891.9,61.02,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
3824,F,M,2,28220.8,38.766667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q3 2021,0.44535634,
3825,F,S,0,28589.1,15.6,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
1,F,S,1,38000.0,24.393333,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
6,M,M,2,29616.0,49.426667,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q3 2021,0.47786745,
8,M,M,0,19732.8,50.673333,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
11,M,S,2,96.33,56.473333,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q3 2021,0.44845066,
14,F,M,2,52004.8,25.14,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q3 2021,0.51695502,
17,M,M,2,53010.8,18.84,U,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q3 2021,0.50617284,
18,M,M,1,75004.5,64.8,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q3 2021,0.45933212,
21,M,M,0,19749.3,60.366667,S,Visitor,MEDIUM VALUE,MIDDLE INCOME SINGLE,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q3 2021,0.72575906,
22,M,S,1,57626.9,43.906667,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q3 2021,0.50970369,
23,M,M,2,20078.0,32.846667,U,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q3 2021,0.61336955,
24,F,M,2,47902.0,26.033333,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,France,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q3 2021,0.7655642,
214,F,M,2,3193.6,54.046667,M,Repeat Buyer,HIGH VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,France,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q3 2021,0.49000785,
215,M,M,1,69680.9,15.846667,U,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,France,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q3 2021,0.43751289,
218,F,M,0,83287.0,45.486667,U,Repeat Buyer,HIGH VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,France,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q3 2021,0.44955007,
219,M,S,0,2056.06,18.94,M,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,France,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q3 2021,0.42250716,
220,F,M,2,7776.6,35.706667,U,Product Viewer,HIGH VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,France,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q3 2021,0.48311609,
